date,voucher_number,voucher_type,party_ledger,guid,master_id,alter_id,stock_item,quantity,unit,billed_quantity,rate,amount,source_godown,destination_godown,batch_name,is_deemed_positive,movement_type
20260811,2504,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000352,850,3215,05 TAK 500ml Pouch,13,NO.,-13 NO.,13.00/NO.,169.00,Main Store,Main Store,Primary Batch,No,OUT
20260811,2504,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000352,850,3215,10   Lassi  @10,50,NO.,-50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,OUT
20260811,2505,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000358,856,3222,15  MISHR    68,9.90,ltr,-9.90 ltr,70.00/ltr,693.00,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,OUT
20260811,2505,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000358,856,3222,17  cm 54,13.80,ltr,-13.80 ltr,54.00/ltr,745.20,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,OUT
20260811,2505,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000358,856,3222,15  MISHR    68,17.70,ltr,-17.70 ltr,68.00/ltr,1203.60,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260811,2505,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000358,856,3222,16  Bm  82,11.10,ltr,-11.10 ltr,82.00/ltr,910.20,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260811,2506,Sales,SHRI 1008 KPSDJ MANDIR,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000007d9,2009,5074,06 CM GHEE LOOSE,1.000,KG,1.000 KG,680.00/KG,680.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2507,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000034b,843,3216,16  Bm  82,20.13,ltr,20.13 ltr,82.00/ltr,1650.66,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2508,Sales,HOTEL LADLI,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000359,857,3224,PANIR  LOOSE,4.000,KG,4.000 KG,380.00/KG,1520.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2509,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000035a,858,3225,16  Bm  82,40.00,ltr,40.00 ltr,82.00/ltr,3280.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2510,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000035c,860,3227,17  cm 54,40.66,ltr,40.66 ltr,54.00/ltr,2195.64,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260812,2511,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000360,864,3231,15  MISHR    68,24.46,ltr,24.46 ltr,70.00/ltr,1712.20,05  MISHR 70 GODOWN,05  MISHR 70 GODOWN,Primary Batch,No,IN
20260812,2512,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000362,866,3233,16  Bm  82,39.28,ltr,39.28 ltr,82.00/ltr,3220.96,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2513,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000366,870,3237,17  cm 54,42.36,ltr,42.36 ltr,54.00/ltr,2287.44,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260812,2514,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000368,872,3239,14  CM 56,40.83,ltr,40.83 ltr,56.00/ltr,2286.48,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260812,2515,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000369,873,3240,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,20.00/NO.,4860.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2515,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000369,873,3240,05 TAK 500ml Pouch,50,NO.,50 NO.,18.00/NO.,900.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2515,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000369,873,3240,10   Lassi  @10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2515,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000369,873,3240,PANIR  LOOSE,4.000,KG,4.000 KG,380.00/KG,1520.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2515,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000369,873,3240,50  D10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2516,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000036a,874,3241,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,20.00/NO.,1620.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2516,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000036a,874,3241,05 TAK 500ml Pouch,20,NO.,20 NO.,18.00/NO.,360.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2516,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000036a,874,3241,10   Lassi  @10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2516,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000036a,874,3241,50  D10,60,NO.,60 NO.,8.00/NO.,480.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2517,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000037d,893,3321,17  cm 54,40.98,ltr,40.98 ltr,54.00/ltr,2212.92,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,IN
20260812,2518,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000037f,895,3323,15  MISHR    68,124.38,ltr,124.38 ltr,68.00/ltr,8457.84,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2519,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000380,896,3324,15  MISHR    68,41.85,ltr,41.85 ltr,68.00/ltr,2845.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2520,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000381,897,3325,15  MISHR    68,29.74,ltr,29.74 ltr,68.00/ltr,2022.32,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2521,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000382,898,3326,14  CM 56,24.00,ltr,24.00 ltr,56.00/ltr,1344.00,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260812,2522,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000383,899,3327,16  Bm  82,17.99,ltr,17.99 ltr,82.00/ltr,1475.18,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2523,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000385,901,3329,14  CM 56,80.90,ltr,80.90 ltr,56.00/ltr,4530.40,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260812,2524,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000039a,922,3351,17  cm 54,69.75,ltr,69.75 ltr,54.00/ltr,3766.50,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260812,2525,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a0,928,3357,18  MISHR  70,6.57,ltr,-6.57 ltr,70.00/ltr,459.90,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,OUT
20260812,2525,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a0,928,3357,16  Bm  82,9.26,ltr,-9.26 ltr,82.00/ltr,759.32,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260812,2526,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a3,931,3360,01  DAHI CUP 200,40,NO. =  1.43 CRT,40 NO. =  1.43 CRT,20.00/NO.,800.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2526,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a3,931,3360,10   Lassi  @10,25,NO.,25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2527,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a4,932,3361,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,20.00/NO.,1620.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2527,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a4,932,3361,05 TAK 500ml Pouch,10,NO.,10 NO.,18.00/NO.,180.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2527,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a4,932,3361,10   Lassi  @10,25,NO.,25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2527,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a4,932,3361,50  D10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260812,2528,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a5,933,3362,15  MISHR    68,123.94,ltr,123.94 ltr,68.00/ltr,8427.92,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2529,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003a6,934,3363,14  CM 56,82.78,ltr,82.78 ltr,56.00/ltr,4635.68,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260812,2530,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003aa,938,3367,16  Bm  82,43.46,ltr,43.46 ltr,82.00/ltr,3563.72,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2531,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ab,939,3368,18  MISHR  70,34.00,ltr,34.00 ltr,70.00/ltr,2380.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2532,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003bb,955,3385,17  cm 54,81.00,ltr,81.00 ltr,54.00/ltr,4374.00,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260812,2533,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003bd,957,3387,15  MISHR    68,122.60,ltr,122.60 ltr,68.00/ltr,8336.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2534,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003be,958,3388,15  MISHR    68,81.00,ltr,81.00 ltr,68.00/ltr,5508.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260812,2535,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003c4,964,3394,05 TAK 500ml Pouch,10,NO.,-10 NO.,18.00/NO.,180.00,Main Store,Main Store,Primary Batch,No,OUT
20260812,2535,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003c4,964,3394,01  DAHI CUP 200,4,NO. = -0.14 CRT,-4 NO. = -0.14 CRT,20.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,OUT
20260812,2535,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003c4,964,3394,10   Lassi  @10,25,NO.,-25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,OUT
20260812,2536,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003c5,965,3395,05 TAK 500ml Pouch,6,NO.,-6 NO.,18.00/NO.,108.00,Main Store,Main Store,Primary Batch,No,OUT
20260812,2536,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003c5,965,3395,10   Lassi  @10,25,NO.,-25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,OUT
20260812,2537,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003c8,968,3400,17  cm 54,82.80,ltr,82.80 ltr,54.00/ltr,4471.20,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260812,2538,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ca,970,3402,18  MISHR  70,15.70,ltr,-15.70 ltr,70.00/ltr,1099.00,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,OUT
20260812,2538,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ca,970,3402,15  MISHR    68,18.00,ltr,-18.00 ltr,68.00/ltr,1224.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260812,2538,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ca,970,3402,16  Bm  82,4.90,ltr,-4.90 ltr,82.00/ltr,401.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260813,2539,Sales,HOTEL LADLI,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ce,974,3406,PANIR  LOOSE,4.000,KG,4.000 KG,380.00/KG,1520.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2540,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003cf,975,3407,16  Bm  82,40.00,ltr,40.00 ltr,82.00/ltr,3280.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2541,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003d0,976,3408,17  cm 54,40.00,ltr,40.00 ltr,54.00/ltr,2160.00,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260813,2542,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003d1,977,3409,18  MISHR  70,24.26,ltr,24.26 ltr,70.00/ltr,1698.20,05  MISHR 70 GODOWN,05  MISHR 70 GODOWN,Primary Batch,No,IN
20260813,2543,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003c3,963,3410,16  Bm  82,20.17,ltr,20.17 ltr,82.00/ltr,1653.94,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2544,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003d2,978,3411,16  Bm  82,44.16,ltr,44.16 ltr,82.00/ltr,3621.12,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2545,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003d5,981,3414,15  MISHR    68,122.00,ltr,122.00 ltr,68.00/ltr,8296.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2546,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003d7,983,3416,14  CM 56,82.20,ltr,82.20 ltr,56.00/ltr,4603.20,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260813,2547,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003da,986,3419,17  cm 54,39.80,ltr,39.80 ltr,54.00/ltr,2149.20,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260813,2548,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003dc,988,3421,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,20.00/NO.,4860.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2548,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003dc,988,3421,05 TAK 500ml Pouch,50,NO.,50 NO.,13.00/NO.,650.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2548,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003dc,988,3421,10   Lassi  @10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2548,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003dc,988,3421,PANIR  LOOSE,4.000,KG,4.000 KG,380.00/KG,1520.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2548,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003dc,988,3421,50  D10,20,NO.,20 NO.,8.00/NO.,160.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2549,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000042c,1068,3740,50  D10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2550,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ec,1004,3502,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,20.00/NO.,1620.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2550,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ec,1004,3502,05 TAK 500ml Pouch,9,NO.,9 NO.,13.00/NO.,117.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2550,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ec,1004,3502,10   Lassi  @10,25,NO.,25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2550,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000003ec,1004,3502,50  D10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2551,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000406,1030,3644,15  MISHR    68,29.95,ltr,29.95 ltr,68.00/ltr,2036.60,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2552,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000407,1031,3645,17  cm 54,73.56,ltr,73.56 ltr,54.00/ltr,3972.24,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,IN
20260813,2553,Sales,Hattekar's Girija Catterors,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000412,1042,3656,BESAN LADOO,10.000,KG,10.000 KG,440.00/KG,4400.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2554,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000041a,1050,3698,16  Bm  82,20.00,ltr,20.00 ltr,82.00/ltr,1640.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2555,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000041b,1051,3699,14  CM 56,30.19,ltr,30.19 ltr,56.00/ltr,1690.64,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260813,2556,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000041d,1053,3703,16  Bm  82,22.88,ltr,-22.88 ltr,82.00/ltr,1876.16,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260813,2557,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000424,1060,3732,17  cm 54,26.90,ltr,26.90 ltr,54.00/ltr,1452.60,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260813,2558,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000426,1062,3734,15  MISHR    68,123.10,ltr,123.10 ltr,68.00/ltr,8370.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2559,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000427,1063,3735,14  CM 56,82.15,ltr,82.15 ltr,56.00/ltr,4600.40,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260813,2560,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000428,1064,3736,18  MISHR  70,37.80,ltr,37.80 ltr,70.00/ltr,2646.00,05  MISHR 70 GODOWN,05  MISHR 70 GODOWN,Primary Batch,No,IN
20260813,2561,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000429,1065,3737,16  Bm  82,42.60,ltr,42.60 ltr,82.00/ltr,3493.20,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2562,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000042a,1066,3738,15  MISHR    68,5.10,ltr,-5.10 ltr,68.00/ltr,346.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260813,2562,Sales,13  ATM   B,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000042a,1066,3738,17  cm 54,24.00,ltr,-24.00 ltr,54.00/ltr,1296.00,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,OUT
20260813,2563,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000042b,1067,3739,17  cm 54,28.10,ltr,28.10 ltr,54.00/ltr,1517.40,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,IN
20260813,2564,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000043f,1087,3759,01  DAHI CUP 200,20,NO. =  0.71 CRT,20 NO. =  0.71 CRT,20.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2564,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000043f,1087,3759,10   Lassi  @10,25,NO.,25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,IN
20260813,2565,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000046c,1132,3805,14  CM 56,122.00,ltr,122.00 ltr,56.00/ltr,6832.00,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260813,2566,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000046e,1134,3807,17  cm 54,80.62,ltr,80.62 ltr,54.00/ltr,4353.48,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260813,2567,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000470,1136,3809,15  MISHR    68,40.74,ltr,40.74 ltr,68.00/ltr,2770.32,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2568,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000472,1138,3811,16  Bm  82,21.32,ltr,21.32 ltr,82.00/ltr,1748.24,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2569,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000478,1144,3822,18  MISHR  70,122.60,ltr,122.60 ltr,68.00/ltr,8336.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260813,2570,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000479,1145,3823,01  DAHI CUP 200,29,NO. = -1.04 CRT,-29 NO. = -1.04 CRT,20.00/NO.,580.00,Main Store,Main Store,Primary Batch,No,OUT
20260813,2570,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000479,1145,3823,05 TAK 500ml Pouch,18,NO.,-18 NO.,13.00/NO.,234.00,Main Store,Main Store,Primary Batch,No,OUT
20260813,2570,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000479,1145,3823,10   Lassi  @10,25,NO.,-25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,OUT
20260813,2571,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000047a,1146,3824,01  DAHI CUP 200,4,NO. = -0.14 CRT,-4 NO. = -0.14 CRT,20.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,OUT
20260813,2571,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000047a,1146,3824,05 TAK 500ml Pouch,1,NO.,-1 NO.,13.00/NO.,13.00,Main Store,Main Store,Primary Batch,No,OUT
20260813,2572,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000047c,1148,3826,18  MISHR  70,5.00,ltr,-5.00 ltr,70.00/ltr,350.00,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,OUT
20260814,2573,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000471,1137,3817,16  Bm  82,20.60,ltr,20.60 ltr,82.00/ltr,1689.20,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
