date,voucher_number,voucher_type,guid,master_id,alter_id,party_ledger,reference,is_invoice,ledger_name,amount,is_deemed_positive,is_party_ledger,ledger_from_item,bill_reference,bill_date,bill_type,cost_centre
20260725,1955,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084cf,33999,62002,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3608.0,Yes,Yes,No,,,,
20260725,1956,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084d1,34001,62004,09   Pandurang  Sales,9767,Yes,09   Pandurang  Sales,-1140.0,Yes,Yes,No,,,,
20260725,1957,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084d3,34003,62006,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-2203.2,Yes,Yes,No,,,,
20260725,1958,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084da,34010,62013,08  Wadgaonkar  Sales,9769,Yes,08  Wadgaonkar  Sales,5910.0,Yes,Yes,No,,,,
20260725,1959,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084db,34011,62014,09   Pandurang  Sales,9772,Yes,09   Pandurang  Sales,960.0,Yes,Yes,No,,,,
20260725,1960,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084dd,34013,62016,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,936.6,Yes,Yes,No,,,,
20260725,1961,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008554,34132,62197,06  BULK  SALE,9791,Yes,06  BULK  SALE,-15234.2,Yes,Yes,No,,,,
20260725,1962,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008555,34133,62198,06  BULK  SALE,9761,Yes,06  BULK  SALE,-13038.0,Yes,Yes,No,,,,
20260725,1963,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008556,34134,62199,06  BULK  SALE,9757,Yes,06  BULK  SALE,-1859.0,Yes,Yes,No,,,,
20260725,1964,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008557,34135,62200,06  BULK  SALE,9764,Yes,06  BULK  SALE,-5628.0,Yes,Yes,No,,,,
20260725,1965,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008558,34136,62201,06  BULK  SALE,9771,Yes,06  BULK  SALE,-700.0,Yes,Yes,No,,,,
20260725,1966,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008559,34137,62202,06  BULK  SALE,9769,Yes,06  BULK  SALE,-2052.0,Yes,Yes,No,,,,
20260725,1967,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000855a,34138,62203,06  BULK  SALE,9772,Yes,06  BULK  SALE,-850.0,Yes,Yes,No,,,,
20260725,1968,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000855c,34140,62205,06  BULK  SALE,9781,Yes,06  BULK  SALE,-2371.92,Yes,Yes,No,,,,
20260725,1969,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000855d,34141,62207,06  BULK  SALE,9792,Yes,06  BULK  SALE,1930.4,Yes,Yes,No,,,,
20260725,1970,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000855e,34142,62208,06  BULK  SALE,9793,Yes,06  BULK  SALE,-3715.0,Yes,Yes,No,,,,
20260725,1971,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000855f,34143,62209,06  BULK  SALE,9795,Yes,06  BULK  SALE,-1567.5,Yes,Yes,No,,,,
20260725,1972,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008560,34144,62210,06  BULK  SALE,9798,Yes,06  BULK  SALE,-524.5,Yes,Yes,No,,,,
20260725,1973,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008632,34354,62547,04 GHEE COUNTER,9753,Yes,04 GHEE COUNTER,-26248.0,Yes,Yes,No,,,,
20260725,1974,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008633,34355,62548,04 GHEE COUNTER,9766,Yes,04 GHEE COUNTER,-1839.52,Yes,Yes,No,,,,
20260725,1975,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008634,34356,62549,04 GHEE COUNTER,9763,Yes,04 GHEE COUNTER,-8988.0,Yes,Yes,No,,,,
20260725,1976,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008636,34358,62552,04 GHEE COUNTER,9774,Yes,04 GHEE COUNTER,-567.92,Yes,Yes,No,,,,
20260726,1977,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e0,34016,62019,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-3362.0,Yes,Yes,No,,,,
20260726,1978,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e1,34017,62020,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260726,1979,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e2,34018,62021,12  ATM  A,,Yes,12  ATM  A,-2279.2,Yes,Yes,No,,,,
20260726,1980,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e4,34020,62023,12  ATM  A,,Yes,12  ATM  A,-8418.4,Yes,Yes,No,,,,
20260726,1981,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e5,34021,62024,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-6224.0,Yes,Yes,No,,,,
20260726,1982,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e6,34022,62025,12  ATM  A,,Yes,12  ATM  A,-2975.4,Yes,Yes,No,,,,
20260726,1983,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e7,34023,62026,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3760.56,Yes,Yes,No,,,,
20260726,1984,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084ed,34029,62035,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-2398.0,Yes,Yes,No,,,,
20260726,1985,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084fa,34042,62060,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1428.0,Yes,Yes,No,,,,
20260726,1986,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084fb,34043,62061,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1889.72,Yes,Yes,No,,,,
20260726,1987,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084ff,34047,62066,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-967.6,Yes,Yes,No,,,,
20260726,1988,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008500,34048,62067,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1715.0,Yes,Yes,No,,,,
20260726,1989,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008501,34049,62068,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,659.84,Yes,Yes,No,,,,
20260726,1990,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008505,34053,62072,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1484.2,Yes,Yes,No,,,,
20260726,1991,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008509,34057,62076,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3550.6,Yes,Yes,No,,,,
20260726,1992,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000850a,34058,62077,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-8343.6,Yes,Yes,No,,,,
20260726,1993,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000850b,34059,62078,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-4564.0,Yes,Yes,No,,,,
20260726,1994,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000850c,34060,62079,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-2835.0,Yes,Yes,No,,,,
20260726,1995,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000850e,34062,62081,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-400.0,Yes,Yes,No,,,,
20260726,1996,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000850f,34063,62082,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-560.0,Yes,Yes,No,,,,
20260726,1997,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008510,34064,62083,13  ATM   B,,Yes,13  ATM   B,-4465.8,Yes,Yes,No,,,,
20260726,1998,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008511,34065,62084,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-320.0,Yes,Yes,No,,,,
20260726,1999,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008513,34067,62086,12  ATM  A,,Yes,12  ATM  A,-8484.36,Yes,Yes,No,,,,
20260726,2000,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008515,34069,62088,12  ATM  A,,Yes,12  ATM  A,-6832.0,Yes,Yes,No,,,,
20260726,2001,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008516,34070,62089,12  ATM  A,,Yes,12  ATM  A,-8296.0,Yes,Yes,No,,,,
20260726,2002,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008517,34071,62090,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1541.6,Yes,Yes,No,,,,
20260726,2003,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008518,34072,62091,12  ATM  A,,Yes,12  ATM  A,-2335.2,Yes,Yes,No,,,,
20260726,2004,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000851f,34079,62098,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1262.8,Yes,Yes,No,,,,
20260726,2005,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008523,34083,62102,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,1765.0,Yes,Yes,No,,,,
20260726,2006,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008524,34084,62103,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,591.0,Yes,Yes,No,,,,
20260726,2007,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008529,34089,62108,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,2317.6,Yes,Yes,No,,,,
20260726,2008,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008712,34578,62776,04 GHEE COUNTER,9783,Yes,04 GHEE COUNTER,-70107.6,Yes,Yes,No,,,,
20260726,2009,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008715,34581,62779,04 GHEE COUNTER,9791,Yes,04 GHEE COUNTER,-12924.0,Yes,Yes,No,,,,
20260726,2010,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008718,34584,62782,04 GHEE COUNTER,9796,Yes,04 GHEE COUNTER,857.28,Yes,Yes,No,,,,
20260726,2011,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000871c,34588,62786,04 GHEE COUNTER,9803,Yes,04 GHEE COUNTER,-64279.0,Yes,Yes,No,,,,
20260726,2012,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008746,34630,62828,06  BULK  SALE,9795,Yes,06  BULK  SALE,-1567.5,Yes,Yes,No,,,,
20260727,2013,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000852c,34092,62111,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260727,2014,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000852d,34093,62112,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1675.8,Yes,Yes,No,,,,
20260727,2015,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000852e,34094,62113,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-3624.4,Yes,Yes,No,,,,
20260727,2016,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000852f,34095,62114,13  ATM   B,,Yes,13  ATM   B,-2136.24,Yes,Yes,No,,,,
20260727,2017,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008540,34112,62131,13  ATM   B,,Yes,13  ATM   B,-8391.2,Yes,Yes,No,,,,
20260727,2018,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008545,34117,62179,08  Wadgaonkar  Sales,9809,Yes,08  Wadgaonkar  Sales,-6014.0,Yes,Yes,No,,,,
20260727,2019,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008546,34118,62180,09   Pandurang  Sales,9815,Yes,09   Pandurang  Sales,-2078.0,Yes,Yes,No,,,,
20260727,2020,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008547,34119,62181,13  ATM   B,,Yes,13  ATM   B,-3341.52,Yes,Yes,No,,,,
20260727,2021,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008549,34121,62183,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1525.44,Yes,Yes,No,,,,
20260727,2022,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000854a,34122,62184,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3672.0,Yes,Yes,No,,,,
20260727,2023,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000854e,34126,62188,13  ATM   B,,Yes,13  ATM   B,-4410.72,Yes,Yes,No,,,,
20260727,2024,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e3,34019,62206,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3450.0,Yes,Yes,No,,,,
20260727,2024,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000084e3,34019,62206,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260727,2025,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008561,34145,62211,04 GHEE COUNTER,9807,Yes,04 GHEE COUNTER,-45234.32,Yes,Yes,No,,,,
20260727,2026,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008566,34150,62260,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1857.08,Yes,Yes,No,,,,
20260727,2027,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008567,34151,62267,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1396.2,Yes,Yes,No,,,,
20260727,2028,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008568,34152,62269,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1308.84,Yes,Yes,No,,,,
20260727,2029,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000857e,34174,62325,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-2877.0,Yes,Yes,No,,,,
20260727,2030,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008580,34176,62327,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-8262.0,Yes,Yes,No,,,,
20260727,2031,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008583,34179,62330,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-4585.84,Yes,Yes,No,,,,
20260727,2032,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008585,34181,62332,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3632.6,Yes,Yes,No,,,,
20260727,2033,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008586,34182,62333,13  ATM   B,,Yes,13  ATM   B,-4471.2,Yes,Yes,No,,,,
20260727,2034,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008587,34183,62334,13  ATM   B,,Yes,13  ATM   B,-8316.4,Yes,Yes,No,,,,
20260727,2035,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008588,34184,62335,13  ATM   B,,Yes,13  ATM   B,-4574.08,Yes,Yes,No,,,,
20260727,2036,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008589,34185,62336,13  ATM   B,,Yes,13  ATM   B,-5576.0,Yes,Yes,No,,,,
20260727,2037,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085b2,34226,62377,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-2761.48,Yes,Yes,No,,,,
20260727,2038,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085cd,34253,62404,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1699.86,Yes,Yes,No,,,,
20260727,2039,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085ce,34254,62405,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,446.0,Yes,Yes,No,,,,
20260727,2040,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085cf,34255,62406,08  Wadgaonkar  Sales,9818,Yes,08  Wadgaonkar  Sales,2663.0,Yes,Yes,No,,,,
20260727,2041,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085d3,34259,62410,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,2075.0,Yes,Yes,No,,,,
20260727,2042,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008722,34594,62792,04 GHEE COUNTER,9807,Yes,04 GHEE COUNTER,-44839.52,Yes,Yes,No,,,,
20260727,2043,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008723,34595,62793,04 GHEE COUNTER,9816,Yes,04 GHEE COUNTER,-800.0,Yes,Yes,No,,,,
20260727,2044,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008724,34596,62794,04 GHEE COUNTER,9819,Yes,04 GHEE COUNTER,-1213.52,Yes,Yes,No,,,,
20260727,2045,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008726,34598,62796,04 GHEE COUNTER,9828,Yes,04 GHEE COUNTER,1091.76,Yes,Yes,No,,,,
20260727,2046,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008735,34613,62811,04 GHEE COUNTER,9843,Yes,04 GHEE COUNTER,-4320.0,Yes,Yes,No,,,,
20260728,2047,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085d6,34262,62413,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260728,2048,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085d7,34263,62414,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3450.0,Yes,Yes,No,,,,
20260728,2048,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085d7,34263,62414,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260728,2049,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085d8,34264,62415,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1680.0,Yes,Yes,No,,,,
20260728,2050,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085d9,34265,62416,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-3517.8,Yes,Yes,No,,,,
20260728,2051,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085da,34266,62417,13  ATM   B,,Yes,13  ATM   B,-2176.2,Yes,Yes,No,,,,
20260728,2052,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085db,34267,62418,13  ATM   B,,Yes,13  ATM   B,-2318.4,Yes,Yes,No,,,,
20260728,2053,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085e0,34272,62428,13  ATM   B,,Yes,13  ATM   B,-8289.2,Yes,Yes,No,,,,
20260728,2054,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085e2,34274,62430,08  Wadgaonkar  Sales,9810,Yes,08  Wadgaonkar  Sales,-6064.0,Yes,Yes,No,,,,
20260728,2055,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085ec,34284,62450,04 GHEE COUNTER,9837,Yes,04 GHEE COUNTER,-15887.84,Yes,Yes,No,,,,
20260728,2056,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085ed,34285,62451,09   Pandurang  Sales,9845,Yes,09   Pandurang  Sales,-2318.0,Yes,Yes,No,,,,
20260728,2057,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085f6,34294,62466,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-2230.4,Yes,Yes,No,,,,
20260728,2058,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085fe,34302,62478,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3909.6,Yes,Yes,No,,,,
20260728,2059,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000085ff,34303,62479,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1972.0,Yes,Yes,No,,,,
20260728,2060,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008600,34304,62480,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1349.6,Yes,Yes,No,,,,
20260728,2061,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008601,34305,62481,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1476.0,Yes,Yes,No,,,,
20260728,2062,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008605,34309,62485,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,2039.2,Yes,Yes,No,,,,
20260728,2063,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008610,34320,62498,13  ATM   B,,Yes,13  ATM   B,4725.2,Yes,Yes,No,,,,
20260728,2064,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008611,34321,62499,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-8129.22,Yes,Yes,No,,,,
20260728,2065,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008612,34322,62500,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-2667.7,Yes,Yes,No,,,,
20260728,2066,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008617,34327,62509,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-4602.08,Yes,Yes,No,,,,
20260728,2067,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000861c,34332,62515,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3649.0,Yes,Yes,No,,,,
20260728,2068,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008628,34344,62535,12  ATM  A,,Yes,12  ATM  A,-8395.28,Yes,Yes,No,,,,
20260728,2069,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008629,34345,62536,09   Pandurang  Sales,9844,Yes,09   Pandurang  Sales,-640.0,Yes,Yes,No,,,,
20260728,2070,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000862a,34346,62537,12  ATM  A,,Yes,12  ATM  A,-6925.52,Yes,Yes,No,,,,
20260728,2071,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000862c,34348,62539,12  ATM  A,,Yes,12  ATM  A,-4397.76,Yes,Yes,No,,,,
20260728,2072,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000862f,34351,62544,12  ATM  A,,Yes,12  ATM  A,-8423.84,Yes,Yes,No,,,,
20260728,2073,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008630,34352,62545,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1558.0,Yes,Yes,No,,,,
20260728,2074,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008631,34353,62546,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1134.0,Yes,Yes,No,,,,
20260728,2075,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000863f,34367,62561,13  ATM   B,,Yes,13  ATM   B,-2284.8,Yes,Yes,No,,,,
20260728,2076,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000863d,34365,62562,06  BULK  SALE,9849,Yes,06  BULK  SALE,78.0,Yes,Yes,No,,,,
20260728,2077,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008640,34368,62563,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,574.0,Yes,Yes,No,,,,
20260728,2078,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008641,34369,62564,08  Wadgaonkar  Sales,9852,Yes,08  Wadgaonkar  Sales,3025.0,Yes,Yes,No,,,,
20260728,2079,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008738,34616,62814,04 GHEE COUNTER,9851,Yes,04 GHEE COUNTER,-26911.6,Yes,Yes,No,,,,
20260728,2080,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000873a,34618,62816,04 GHEE COUNTER,9847,Yes,04 GHEE COUNTER,1495.2,Yes,Yes,No,,,,
20260728,2081,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000873b,34619,62817,04 GHEE COUNTER,9820,Yes,04 GHEE COUNTER,-3768.0,Yes,Yes,No,,,,
20260729,2082,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008644,34372,62568,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260729,2083,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008645,34373,62569,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3450.0,Yes,Yes,No,,,,
20260729,2083,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008645,34373,62569,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260729,2084,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008648,34376,62572,12  ATM  A,,Yes,12  ATM  A,-2241.0,Yes,Yes,No,,,,
20260729,2085,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000864c,34380,62576,12  ATM  A,,Yes,12  ATM  A,-8444.92,Yes,Yes,No,,,,
20260729,2086,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000864d,34381,62577,12  ATM  A,,Yes,12  ATM  A,-4585.84,Yes,Yes,No,,,,
20260729,2087,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000864e,34382,62578,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1680.0,Yes,Yes,No,,,,
